timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1597308303928,14,HTTP Request,200,OK,users 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308303928,14,HTTP Request,200,OK,users 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308303930,14,HTTP Request,200,OK,users 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308303932,12,HTTP Request,200,OK,users 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308303933,13,HTTP Request,200,OK,users 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308303942,14,HTTP Request,200,OK,users 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308303942,13,HTTP Request,200,OK,users 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308303943,14,HTTP Request,200,OK,users 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308303944,13,HTTP Request,200,OK,users 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308303944,14,HTTP Request,200,OK,users 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308303947,13,HTTP Request,200,OK,users 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308303956,14,HTTP Request,200,OK,users 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308303958,12,HTTP Request,200,OK,users 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308303957,13,HTTP Request,200,OK,users 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308303957,14,HTTP Request,200,OK,users 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308303958,14,HTTP Request,200,OK,users 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308303960,14,HTTP Request,200,OK,users 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308303970,13,HTTP Request,200,OK,users 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308303970,14,HTTP Request,200,OK,users 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308303970,14,HTTP Request,200,OK,users 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308303971,13,HTTP Request,200,OK,users 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308303972,13,HTTP Request,200,OK,users 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308303974,13,HTTP Request,200,OK,users 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308303983,12,HTTP Request,200,OK,users 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308303984,13,HTTP Request,200,OK,users 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308303984,13,HTTP Request,200,OK,users 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308303984,14,HTTP Request,200,OK,users 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308303985,14,HTTP Request,200,OK,users 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308303987,13,HTTP Request,200,OK,users 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308303996,12,HTTP Request,200,OK,users 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308303998,13,HTTP Request,200,OK,users 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308303998,14,HTTP Request,200,OK,users 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308303998,14,HTTP Request,200,OK,users 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308303999,14,HTTP Request,200,OK,users 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308304001,13,HTTP Request,200,OK,users 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,6,6,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308304009,12,HTTP Request,200,OK,users 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308304012,14,HTTP Request,200,OK,users 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308304012,14,HTTP Request,200,OK,users 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308304013,14,HTTP Request,200,OK,users 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308304013,14,HTTP Request,200,OK,users 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308304014,13,HTTP Request,200,OK,users 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308304021,13,HTTP Request,200,OK,users 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308304026,14,HTTP Request,200,OK,users 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308304026,14,HTTP Request,200,OK,users 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308304027,14,HTTP Request,200,OK,users 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308304027,14,HTTP Request,200,OK,users 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308304028,13,HTTP Request,200,OK,users 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308304016,28,HTTP Request,200,OK,users 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,27,0,12
1597308304034,12,HTTP Request,200,OK,users 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308304040,14,HTTP Request,200,OK,users 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308304040,14,HTTP Request,200,OK,users 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308304041,13,HTTP Request,200,OK,users 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308304041,14,HTTP Request,200,OK,users 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308304042,13,HTTP Request,200,OK,users 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308304044,14,HTTP Request,200,OK,users 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308304046,13,HTTP Request,200,OK,users 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308304054,14,HTTP Request,200,OK,users 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308304054,14,HTTP Request,200,OK,users 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308304054,14,HTTP Request,200,OK,users 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308304055,13,HTTP Request,200,OK,users 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308304055,13,HTTP Request,200,OK,users 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308304058,14,HTTP Request,200,OK,users 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308304059,13,HTTP Request,200,OK,users 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308304068,13,HTTP Request,200,OK,users 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308304068,14,HTTP Request,200,OK,users 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308304068,14,HTTP Request,200,OK,users 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308304069,13,HTTP Request,200,OK,users 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308304068,15,HTTP Request,200,OK,users 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,15,0,0
1597308304072,12,HTTP Request,200,OK,users 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308304072,13,HTTP Request,200,OK,users 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308304081,14,HTTP Request,200,OK,users 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308304082,13,HTTP Request,200,OK,users 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,13,0,0
1597308304082,14,HTTP Request,200,OK,users 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308304082,14,HTTP Request,200,OK,users 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308304084,12,HTTP Request,200,OK,users 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
1597308304083,14,HTTP Request,200,OK,users 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308304085,14,HTTP Request,200,OK,users 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,7,7,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308304095,14,HTTP Request,200,OK,users 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,8,8,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,14,0,0
1597308304097,12,HTTP Request,200,OK,users 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[200]]]

****** comparison: [[[   ]]]

/",228,180,8,8,http://a5f7c23ddb8b64b1c85098e5df1b96b8-305751716.us-east-2.elb.amazonaws.com:3000/,12,0,0
